0 2 0.0
20 6.764705882352941 3.356118205868903
40 6.802631578947368 3.08985322992147
60 5.5588235294117645 3.8757267716073276
80 6.715686274509804 3.7716436813434098
100 6.671875 3.902572087436412
120 2.6171875 1.8448527831072545
140 2.609375 4.177620117066616
151 5.015625 10.328451931017474
160 4.953125 4.391938525952752
180 5.0234375 4.416263507326271
