0 2 0.0
20 6.803921568627451 3.1113958786572775
40 6.828947368421052 2.867696673382022
60 5.578431372549019 3.8881293690273666
80 6.735294117647059 3.6585082459802725
100 6.7109375 3.538655698643668
120 2.609375 1.5483512948563916
140 2.5390625 3.818525798217624
151 5.0078125 10.331890919880783
160 4.9921875 4.384108908911462
180 4.9921875 4.1912847216707
