0 2 0.0
20 6.647058823529412 3.486106879668291
40 6.684210526315789 3.1883560082098295
60 5.480392156862745 3.5536354057733046
80 6.588235294117647 3.6677695522814657
100 6.5859375 3.5461576050483883
120 2.6171875 1.8016663055010915
140 2.390625 3.239117151518272
151 4.875 9.3100572154166
160 4.8359375 3.9200219824026097
180 4.8203125 4.03221982932088
