0 2 0.0
20 6.764705882352941 3.2470801363324413
40 6.7368421052631575 3.5037824173413186
60 5.5588235294117645 3.460022118088078
80 6.715686274509804 3.2772164323044306
100 6.6015625 3.7339469391107434
120 2.625 1.894874977697041
140 2.5859375 3.8115600041655293
151 5.0234375 10.487686701199635
160 4.9765625 4.12112828322192
180 4.953125 4.050584433383472
